ABE,TJR,NV,DST,LMAC,OUT
0.613373,0.2775,1,1,1,0
0.613509,0.2775,1,1,1,0
0.613641,0.2775,1,1,1,0
0.613768,0.268975,1,1,1,0
0.615405,0.383775,1,1,1,1
0.619861,0.2775,1,1,1,0
0.621293,0.216775,1,1,1,0
0.621551,0.216775,1,1,1,0
0.622285,0.285975,1,1,1,0
0.623161,0.2944,1,1,1,0
0.624286,0.2775,1,1,1,0
0.624375,0.285975,1,1,1,1
0.624393,0.2775,1,1,1,1
0.624894,0.285975,1,1,1,0
0.627558,0.285975,1,1,1,0
0.631196,0.285975,1,1,1,0
0.63168,0.302775,1,1,1,0
0.632501,0.268975,1,1,1,0
0.642685,0.2431,1,1,1,1
0.642731,0.2431,1,1,1,1
0.642884,0.2431,1,1,1,1
0.642944,0.251775,1,1,1,1
0.643004,0.2431,1,1,1,1
0.643069,0.2431,1,1,1,1
0.643142,0.2431,1,1,1,1
0.643225,0.251775,1,1,1,1
0.645193,0.1351,1,0,1,0
0.645193,0.1351,1,0,1,0
0.665992,0.0784,1,0,1,0
0.691537,0.1351,1,0,1,0
0.695935,0.251775,1,0.970588,1,1
0.699661,0.2944,1,1,1,0
0.70051,0.383775,1,1,1,1
0.700554,0.2604,1,1,1,1
0.701107,0.351975,1,1,1,0
0.701944,0.2944,1,1,1,0
0.702288,0.351975,1,1,1,0
0.702983,0.36,1,1,1,1
0.704257,0.36,1,1,1,0
0.704576,0.36,1,1,1,0
0.706086,0.36,1,1,1,0
0.706473,0.285975,1,1,1,0
0.706669,0.2431,1,1,1,0
0.706946,0.285975,1,1,1,0
0.706979,0.36,1,1,1,0
0.707139,0.285975,1,1,1,0
0.707402,0.2431,1,1,1,0
0.709325,0.302775,1,1,1,0
0.710126,0.302775,1,1,1,0
0.718734,0.302775,1,1,1,0
0.720257,0.302775,1,1,1,0
0.722559,0.2944,1,1,1,0
0.734187,0.162775,1,1,1,0
0.734187,0.162775,1,1,1,0
0.788489,0.367975,1,1,1,1
0.788842,0.3111,1,0.901042,1,1
0.790801,0.2775,1,1,1,0
0.795371,0.2944,1,1,1,0
0.795474,0.2944,1,1,1,0
0.795882,0.2431,1,1,1,0
0.796144,0.3111,1,1,1,1
0.796566,0.3111,1,1,1,0
0.813228,0.2775,1,1,1,0
0.816481,0.234375,1,1,1,1
0.820767,0.2256,1,1,1,1
0.821021,0.234375,1,1,1,1
0.822115,0.162775,1,0,1,1
0.823115,0.1164,1,0,1,0
0.823115,0.1164,1,0,1,0
0.823762,0.162775,1,1,1,0
0.823762,0.162775,1,1,1,0
0.82988,0.087975,1,0,1,0
0.833111,0.106975,1,1,1,0
0.834581,0.106975,1,1,1,0
0.834681,0.106975,1,1,1,0
0.835224,0.106975,1,1,1,0
0.835471,0.1164,1,1,1,1
0.835481,0.106975,1,1,1,0
0.835586,0.0784,1,0.960396,1,1
0.83614,0.106975,1,1,1,1
0.836161,0.302775,1,0,1,1
0.836752,0.0784,1,0.960396,1,0
0.836768,0.0784,1,0.960396,1,1
0.837283,0.1164,1,1,1,1
0.838054,0.106975,1,1,1,1
0.839027,0.106975,1,1,1,1
0.839051,0.106975,1,1,1,0
0.839895,0.106975,1,1,1,1
0.840711,0.106975,1,1,1,1
0.840831,0.1164,1,1,1,1
0.840963,0.068775,1,0.960396,1,0
0.841753,0.125775,1,1,1,0
0.842348,0.106975,1,1,1,1
0.842536,0.106975,1,1,1,1
0.843934,0.106975,1,1,1,0
0.844179,0.106975,1,1,1,1
0.844265,0.068775,1,0.960396,1,0
0.84435,0.068775,1,0.960396,1,0
0.845268,0.106975,1,1,1,0
0.845469,0.106975,1,1,1,0
0.845773,0.106975,1,1,1,1
0.846324,0.068775,1,0.960396,1,0
0.846953,0.106975,1,1,1,1
0.847323,0.106975,1,1,1,1
0.847756,0.1351,1,1,1,0
0.848155,0.068775,1,0.960396,1,0
0.848387,0.106975,1,1,1,1
0.84882,0.106975,1,1,1,0
0.849771,0.068775,1,0.960396,1,0
0.849772,0.106975,1,1,1,1
0.850271,0.106975,1,1,1,0
0.851366,0.068775,1,0.960396,1,0
0.851677,0.106975,1,1,1,1
0.852431,0.144375,1,1,1,1
0.852907,0.068775,1,0.960396,1,0
0.853039,0.106975,1,1,1,1
0.854357,0.125775,1,1,1,1
0.854357,0.125775,1,1,1,1
0.855078,0.1351,1,1,1,0
0.855637,0.125775,1,1,1,1
0.855637,0.125775,1,1,1,1
0.855913,0.068775,1,0.960396,1,0
0.856412,0.1351,1,1,1,0
0.856883,0.125775,1,1,1,1
0.856883,0.125775,1,1,1,1
0.85808,0.106975,1,1,1,0
0.858092,0.1164,1,1,1,1
0.858092,0.1164,1,1,1,1
0.858662,0.068775,1,0.960396,1,0
0.858679,0.068775,1,0.960396,1,0
0.859268,0.1164,1,1,1,1
0.859268,0.1164,1,1,1,1
0.860033,0.106975,1,1,1,0
0.860345,0.162775,1,1,1,0
0.860413,0.1164,1,1,1,1
0.860413,0.1164,1,1,1,1
0.861529,0.1164,1,1,1,1
0.861529,0.1164,1,1,1,1
0.861666,0.068775,1,0.960396,1,0
0.862611,0.1164,1,1,1,1
0.862611,0.1164,1,1,1,1
0.863062,0.0784,1,0.960396,1,0
0.863664,0.1164,1,1,1,1
0.863664,0.1164,1,1,1,1
0.86469,0.1164,1,1,1,1
0.86469,0.1164,1,1,1,1
0.865686,0.125775,1,1,1,1
0.865686,0.125775,1,1,1,1
0.866566,0.0784,1,0.960396,1,0
0.866658,0.125775,1,1,1,1
0.866658,0.125775,1,1,1,1
0.867605,0.1164,1,1,1,1
0.867605,0.1164,1,1,1,1
0.868334,0.0784,1,0.960396,1,0
0.868529,0.1164,1,1,1,1
0.868529,0.1164,1,1,1,1
0.869429,0.1164,1,1,1,1
0.869429,0.1164,1,1,1,1
0.870089,0.1536,1,1,1,0
0.870306,0.1164,1,1,1,1
0.870306,0.1164,1,1,1,1
0.871162,0.1164,1,1,1,1
0.871162,0.1164,1,1,1,1
0.871344,0.068775,1,0.960396,1,0
0.871997,0.1164,1,1,1,1
0.871997,0.1164,1,1,1,1
0.87225,0.0784,1,0.960396,1,0
0.872811,0.1164,1,1,1,1
0.872811,0.1164,1,1,1,1
0.872869,0.285975,1,1,1,0
0.873592,0.1164,1,1,1,0
0.8736,0.1164,1,1,1,1
0.8736,0.1164,1,1,1,1
0.874375,0.1164,1,1,1,1
0.874375,0.1164,1,1,1,1
0.874693,0.0784,1,0.960396,1,0
0.875137,0.1164,1,1,1,1
0.875137,0.1164,1,1,1,1
0.875316,0.285975,1,1,1,1
0.875317,0.1536,1,1,1,0
0.875877,0.125775,1,1,1,1
0.876598,0.125775,1,1,1,1
0.877006,0.488775,1,0.903101,1,0
0.877006,0.488775,1,0.903101,1,0
0.877206,0.4816,1,0.826389,1,0
0.877206,0.4816,1,0.826389,1,0
0.877264,0.1536,1,1,1,0
0.877303,0.125775,1,1,1,1
0.877993,0.125775,1,1,1,1
0.878669,0.125775,1,1,1,1
0.878884,0.068775,1,0.960396,1,0
0.879329,0.144375,1,1,1,0
0.879345,0.1719,1,1,1,1
0.879567,0.351975,1,1,1,0
0.879567,0.351975,1,1,1,0
0.879652,0.367975,1,0.974522,1,0
0.879652,0.367975,1,0.974522,1,0
0.879652,0.367975,1,0.974522,1,0
0.879652,0.367975,1,0.974522,1,0
0.879696,0.2431,1,0.974522,1,0
0.879696,0.2431,1,0.974522,1,0
0.8799,0.3759,1,0.984314,1,0
0.8799,0.3759,1,0.984314,1,0
0.880077,0.351975,1,0.974522,1,0
0.880077,0.351975,1,0.974522,1,0
0.880077,0.351975,1,0.974522,1,0
0.880077,0.351975,1,0.974522,1,0
0.880097,0.087975,1,1,1,0
0.880446,0.3759,1,0.984314,1,0
0.880446,0.3759,1,0.984314,1,0
0.880477,0.3759,1,0.984314,1,0
0.880477,0.3759,1,0.984314,1,0
0.880563,0.3759,1,0.984314,1,0
0.880563,0.3759,1,0.984314,1,0
0.880683,0.144375,1,1,1,0
0.88099,0.0591,1,0.974522,1,0
0.88099,0.0591,1,0.974522,1,0
0.881344,0.36,1,0.974522,1,0
0.881344,0.36,1,0.974522,1,0
0.881493,0.3759,1,0.969925,1,0
0.881493,0.3759,1,0.969925,1,0
0.881493,0.3759,1,0.969925,1,0
0.881493,0.3759,1,0.969925,1,0
0.881715,0.068775,1,0.960396,1,0
0.881877,0.1536,1,1,1,0
0.88199,0.3759,1,0.969925,1,0
0.88199,0.3759,1,0.969925,1,0
0.88199,0.3759,1,0.969925,1,0
0.88199,0.3759,1,0.969925,1,0
0.882024,0.144375,1,1,1,0
0.882366,0.302775,1,1,1,0
0.882366,0.3111,1,1,1,0
0.882813,0.302775,1,1,1,0
0.883586,0.1536,1,1,1,1
0.884072,0.1164,1,1,1,0
0.884535,0.162775,1,0.974522,1,1
0.884535,0.162775,1,0.974522,1,1
0.885104,0.1351,1,1,1,0
0.885242,0.0975,1,0.974522,1,0
0.885242,0.0975,1,0.974522,1,0
0.885308,0.144375,1,1,1,0
0.886099,0.049375,1,0.974522,1,0
0.886099,0.049375,1,0.974522,1,0
0.886099,0.049375,1,0.974522,1,0
0.886099,0.049375,1,0.974522,1,0
0.886469,0.0396,1,0.974522,1,0
0.886469,0.0396,1,0.974522,1,0
0.886469,0.0396,1,0.974522,1,0
0.886469,0.0396,1,0.974522,1,0
0.88683,0.029775,1,0.974522,1,1
0.88683,0.029775,1,0.974522,1,1
0.88683,0.029775,1,0.974522,1,1
0.88683,0.029775,1,0.974522,1,1
0.887397,0.4375,1,0.810811,1,0
0.887397,0.4375,1,0.810811,1,0
0.887661,0.144375,1,1,1,0
0.88778,0.068775,1,0.960396,1,0
0.888073,0.125775,1,1,1,0
0.888526,0.125775,1,1,1,0
0.888526,0.125775,1,1,1,0
0.889184,0.144375,1,1,1,0
0.890383,0.4224,1,0.607477,1,0
0.890383,0.4224,1,0.607477,1,0
0.890767,0.4375,1,0.607477,1,0
0.890767,0.4375,1,0.607477,1,0
0.890832,0.1351,1,1,1,0
0.892152,0.068775,1,0.960396,1,0
0.892804,0.162775,1,1,1,0
0.894187,0.162775,1,1,1,0
0.894319,0.087975,1,0,1,1
0.895903,0.1351,1,1,1,0
0.896148,0.068775,1,0.960396,1,0
0.897451,0.162775,1,1,1,0
0.897913,0.125775,1,1,1,1
0.897997,0.1536,1,1,1,0
0.898393,0.125775,1,1,1,1
0.898672,0.162775,1,1,1,0
0.898806,0.106975,1,1,1,0
0.898864,0.125775,1,1,1,1
0.899038,0.1536,1,1,1,0
0.899322,0.125775,1,1,1,1
0.899715,0.144375,1,1,1,0
0.89995,0.087975,1,0,1,1
0.900025,0.1536,1,1,1,0
0.900369,0.1719,1,1,1,1
0.900802,0.1719,1,1,1,1
0.900968,0.234375,1,1,1,1
0.901063,0.1536,1,1,1,0
0.901232,0.162775,1,1,1,1
0.901653,0.144375,1,1,1,1
0.901751,0.1351,1,1,1,0
0.901911,0.144375,1,1,1,0
0.902066,0.1351,1,1,1,1
0.902165,0.0784,1,0.960396,1,1
0.902469,0.125775,1,1,1,1
0.902482,0.1351,1,1,1,1
0.902865,0.125775,1,1,1,1
0.903054,0.068775,1,0.960396,1,0
0.903135,0.068775,1,0.960396,1,0
0.903252,0.125775,1,1,1,1
0.903631,0.1351,1,1,1,1
0.903634,0.125775,1,1,1,0
0.903672,0.144375,1,1,1,0
0.90398,0.068775,1,0.960396,1,0
0.903999,0.144375,1,1,1,1
0.904359,0.144375,1,1,1,1
0.904389,0.1719,1,1,1,0
0.904629,0.3759,1,0.911111,1,0
0.904712,0.1351,1,1,1,1
0.904899,0.087975,1,0,1,1
0.905058,0.1351,1,1,1,0
0.905393,0.1351,1,1,1,1
0.905455,0.125775,1,1,1,0
0.905455,0.125775,1,1,1,0
0.905631,0.068775,1,0.960396,1,0
0.905703,0.1351,1,1,1,0
0.905784,0.1351,1,0.884956,1,0
0.905784,0.1351,1,0.884956,1,0
0.905976,0.125775,1,1,1,0
0.906029,0.198975,1,1,1,0
0.906043,0.144375,1,0.884956,1,0
0.906043,0.144375,1,0.884956,1,0
0.906079,0.3759,1,0.911111,1,0
0.906246,0.125775,1,1,1,0
0.906345,0.144375,1,0.884956,1,0
0.906345,0.144375,1,0.884956,1,0
0.906523,0.0784,1,0.960396,1,0
0.906641,0.1536,1,0.884956,1,0
0.906641,0.1536,1,0.884956,1,0
0.90684,0.180975,1,1,1,0
0.908522,0.1536,1,0.884956,1,0
0.908522,0.1536,1,0.884956,1,0
0.908803,0.1536,1,0.884956,1,0
0.908803,0.1536,1,0.884956,1,0
0.909078,0.198975,1,0.964602,1,0
0.909078,0.198975,1,0.964602,1,0
0.909153,0.19,1,1,1,0
0.909286,0.087975,1,0,1,1
0.90929,0.198975,1,0.964602,1,0
0.90929,0.198975,1,0.964602,1,0
0.909498,0.19,1,0.964602,1,0
0.909498,0.19,1,0.964602,1,0
0.909701,0.19,1,0.964602,1,0
0.909701,0.19,1,0.964602,1,0
0.909785,0.2604,1,0.975806,1,0
0.909785,0.2604,1,0.975806,1,0
0.909815,0.2079,1,1,1,0
0.9099,0.19,1,0.964602,1,0
0.9099,0.19,1,0.964602,1,0
0.910095,0.19,1,0.964602,1,0
0.910095,0.19,1,0.964602,1,0
0.910217,0.2604,1,0.975806,1,0
0.910217,0.2604,1,0.975806,1,0
0.910287,0.19,1,0.964602,1,0
0.910287,0.19,1,0.964602,1,0
0.910461,0.2604,1,0.975806,1,0
0.910474,0.1719,1,0.964602,1,0
0.910474,0.1719,1,0.964602,1,0
0.910597,0.268975,1,0.975806,1,0
0.910656,0.2431,1,0.975806,1,0
0.910656,0.2431,1,0.975806,1,0
0.910658,0.1719,1,0.964602,1,0
0.910658,0.1719,1,0.964602,1,0
0.91073,0.268975,1,0.975806,1,0
0.910837,0.1719,1,0.964602,1,0
0.910837,0.1719,1,0.964602,1,0
0.910902,0.2775,1,0.975806,1,0
0.911071,0.268975,1,0.975806,1,0
0.911099,0.2431,1,0.975806,1,0
0.911099,0.2431,1,0.975806,1,0
0.911235,0.1164,1,1,1,0
0.911238,0.268975,1,0.975806,1,0
0.911309,0.162775,1,1,1,0
0.911404,0.2604,1,0.975806,1,0
0.911516,0.1719,1,0.964602,1,0
0.911516,0.1719,1,0.964602,1,0
0.911546,0.251775,1,0.975806,1,0
0.911546,0.251775,1,0.975806,1,0
0.911732,0.1719,1,0.964602,1,0
0.911732,0.1719,1,0.964602,1,0
0.911842,0.144375,1,0.950495,1,0
0.911944,0.251775,1,0.975806,1,0
0.911944,0.251775,1,0.975806,1,0
0.912,0.2604,1,0.975806,1,0
0.912,0.2604,1,0.975806,1,0
0.912117,0.2604,1,0.975806,1,0
0.912239,0.268975,1,0.975806,1,0
0.912378,0.268975,1,0.975806,1,0
0.912434,0.2079,1,1,1,0
0.912448,0.2079,1,1,1,0
0.912515,0.1536,1,0,1,0
0.912515,0.1536,1,0,1,0
0.912537,0.2775,1,0.975806,1,0
0.912694,0.268975,1,0.975806,1,0
0.912766,0.144375,1,0,1,0
0.912766,0.144375,1,0,1,0
0.912849,0.268975,1,0.975806,1,0
0.913203,0.087975,1,0,1,1
0.913268,0.198975,1,1,1,0
0.913318,0.162775,1,1,1,0
0.913358,0.2079,1,1,1,0
0.913618,0.1164,1,1,1,1
0.913691,0.144375,1,0.950495,1,0
0.913968,0.1536,1,1,1,0
0.914492,0.162775,1,1,1,0
0.914607,0.198975,1,1,1,0
0.914721,0.198975,1,1,1,0
0.915209,0.162775,1,1,1,0
0.915431,0.125775,1,1,1,0
0.915577,0.198975,1,1,1,0
0.915891,0.180975,1,1,1,0
0.916261,0.1719,1,1,1,0
0.916707,0.1164,1,1,1,1
0.916996,0.1536,1,1,1,0
0.917065,0.1164,1,1,1,0
0.917228,0.19,1,1,1,0
0.917472,0.1719,1,1,1,0
0.91774,0.19,1,1,1,0
0.917898,0.198975,1,1,1,1
0.918042,0.19,1,1,1,0
0.918336,0.198975,1,1,1,0
0.918471,0.1164,1,1,1,1
0.918678,0.1719,1,1,1,0
0.919461,0.180975,1,1,1,0
0.919703,0.162775,1,1,1,0
0.919759,0.1536,1,1,1,0
0.91987,0.106975,1,1,1,1
0.919909,0.106975,1,1,1,0
0.921191,0.1719,1,1,1,0
0.921329,0.19,1,1,1,0
0.922614,0.162775,1,1,1,0
0.922626,0.2079,1,1,1,0
0.92274,0.125775,1,1,1,1
0.923075,0.162775,1,1,1,0
0.923205,0.1719,1,1,1,0
0.924707,0.162775,1,1,1,0
0.925321,0.2079,1,1,1,0
0.925336,0.125775,1,1,1,1
0.925557,0.2079,1,1,1,1
0.926237,0.162775,1,1,1,0
0.926408,0.2079,1,1,1,1
0.927153,0.198975,1,1,1,0
0.927717,0.125775,1,1,1,1
0.928339,0.1536,1,1,1,0
0.92879,0.198975,1,1,1,0
0.929477,0.198975,1,1,1,0
0.929897,0.1351,1,1,1,1
0.930657,0.198975,1,1,1,0
0.931189,0.162775,1,1,1,1
0.931906,0.1351,1,1,1,1
0.932204,0.180975,1,1,1,1
0.933077,0.19,1,1,1,0
0.93317,0.19,1,1,1,0
0.933725,0.19,1,1,1,0
0.933756,0.1351,1,1,1,1
0.934096,0.198975,1,1,1,0
0.934444,0.1719,1,1,1,0
0.935461,0.1351,1,1,1,1
0.93703,0.144375,1,1,1,1
0.938506,0.1536,1,1,1,1
0.938594,0.1536,1,1,1,0
0.938998,0.1536,1,1,1,0
0.939882,0.1536,1,1,1,1
0.94003,0.162775,1,1,1,0
0.94055,0.1719,1,1,1,0
0.941174,0.144375,1,1,1,1
0.941458,0.162775,1,1,1,0
0.942327,0.1719,1,1,1,0
0.948363,0.029775,1,0.918768,1,1
0.94929,0.087975,1,0,1,0
0.950471,0.029775,1,0.918768,1,0
0.950514,0.0396,1,0.918768,1,0
0.950562,0.444975,1,0.79845,1,0
0.950649,0.444975,1,0.79845,1,0
0.950872,0.2256,1,0.918768,1,0
0.950992,0.2431,1,0.935484,1,0
0.950994,0.0396,1,0.918768,1,0
0.951101,0.0396,1,0.918768,1,0
0.951107,0.029775,1,0.918768,1,0
0.951167,0.0396,1,0.918768,1,0
0.951251,0.444975,1,0.79845,1,0
0.951618,0.444975,1,0.79845,1,0
0.952164,0.4224,1,0.79845,1,0
0.952231,0.4224,1,0.79845,1,0
0.952281,0.444975,1,0.79845,1,0
0.952295,0.444975,1,0.79845,1,0
0.952381,0.429975,1,0.79845,1,0
0.952384,0.162775,1,0.009259,1,1
0.95243,0.087975,1,0.009259,1,0
0.952498,0.216775,1,0.009259,1,1
0.952607,0.216775,1,0.009259,1,1
0.952716,0.2256,1,0.009259,1,1
0.952819,0.234375,1,0.009259,1,1
0.952819,0.234375,1,0.009259,1,1
0.952922,0.2604,1,0.009259,1,0
0.952922,0.2604,1,0.009259,1,1
0.95346,0.414775,1,0.585034,1,0
0.953532,0.429975,1,0.79845,1,0
0.956838,0.285975,1,1,1,1
0.957962,0.0784,1,0,1,0
0.958168,0.444975,1,0.918768,1,0
0.958669,0.444975,1,0.79845,1,0
0.958724,0.216775,1,0.24031,1,1
0.95877,0.444975,1,0.918768,1,0
0.958789,0.0396,1,0.918768,1,0
0.958812,0.029775,1,0.918768,1,0
0.958816,0.2431,1,0.935484,1,0
0.958828,0.0396,1,0.918768,1,0
0.958868,0.0591,1,0.918768,1,0
0.959008,0.4224,1,0.79845,1,0
0.95907,0.4224,1,0.79845,1,0
0.959663,0.049375,1,0,1,0
0.959672,0.180975,1,1,1,1
0.959851,0.180975,1,1,1,1
0.96005,0.4224,1,0.79845,1,0
0.960674,0.19,1,1,1,1
0.960989,0.19,1,1,1,1
0.961391,0.3111,1,1,1,0
0.961841,0.198975,1,1,1,1
0.96259,0.198975,1,1,1,1
0.962631,0.19,1,1,1,1
0.963338,0.19,1,1,1,1
0.96336,0.1719,1,1,1,1
0.963924,0.049375,1,0,1,0
0.964018,0.216775,1,1,1,1
0.964026,0.1719,1,1,1,1
0.964317,0.049375,1,0,1,0
0.964642,0.2079,1,1,1,1
0.964664,0.216775,1,1,1,1
0.965257,0.2079,1,1,1,1
0.965805,0.180975,1,1,1,1
0.966305,0.198975,1,1,1,1
0.966772,0.198975,1,1,1,1
0.96683,0.180975,1,1,1,1
0.967205,0.2079,1,1,1,1
0.967377,0.180975,1,1,1,1
0.967604,0.2256,1,1,1,1
0.967893,0.198975,1,1,1,1
0.967975,0.2256,1,1,1,1
0.968321,0.2256,1,1,1,1
0.968383,0.198975,1,1,1,1
0.968639,0.2431,1,1,1,1
0.96884,0.2079,1,1,1,1
0.968936,0.251775,1,1,1,1
0.969216,0.2604,1,1,1,1
0.969268,0.2256,1,1,1,1
0.969297,0.049375,1,0,1,0
0.969481,0.2604,1,1,1,1
0.969665,0.2256,1,1,1,1
0.969728,0.268975,1,1,1,1
0.969962,0.268975,1,1,1,1
0.970038,0.2431,1,1,1,1
0.97018,0.2775,1,1,1,1
0.970181,0.049375,1,0,1,0
0.970387,0.285975,1,1,1,1
0.97039,0.2431,1,1,1,1
0.970415,0.087975,1,1,1,1
0.970581,0.285975,1,1,1,1
0.970589,0.0975,1,1,1,0
0.970723,0.251775,1,1,1,1
0.970767,0.285975,1,1,1,1
0.970945,0.2775,1,1,1,1
0.971021,0.087975,1,1,1,1
0.971044,0.2604,1,1,1,1
0.97111,0.285975,1,1,1,1
0.97119,0.087975,1,1,1,1
0.971268,0.285975,1,1,1,1
0.971347,0.2604,1,1,1,1
0.971365,0.0975,1,1,1,0
0.971418,0.2944,1,1,1,1
0.971548,0.0975,1,1,1,0
0.971558,0.2944,1,1,1,1
0.971635,0.268975,1,1,1,1
0.971688,0.2944,1,1,1,1
0.971722,0.068775,1,1,1,1
0.97181,0.302775,1,1,1,1
0.97186,0.087975,1,1,1,1
0.971908,0.268975,1,1,1,1
0.971929,0.302775,1,1,1,1
0.971992,0.087975,1,1,1,1
0.972037,0.3111,1,1,1,1
0.972108,0.125775,1,1,1,1
0.972145,0.3111,1,1,1,1
0.972167,0.2775,1,1,1,1
0.972225,0.1164,1,1,1,1
0.972248,0.3111,1,1,1,1
0.972342,0.0975,1,1,1,1
0.972346,0.302775,1,1,1,1
0.972413,0.285975,1,1,1,1
0.972437,0.3111,1,1,1,1
0.972522,0.319375,1,1,1,1
0.972598,0.3276,1,1,1,1
0.972647,0.285975,1,1,1,1
0.972675,0.3276,1,1,1,1
0.972749,0.319375,1,1,1,1
0.972819,0.319375,1,1,1,1
0.97287,0.285975,1,1,1,1
0.972884,0.3276,1,1,1,1
0.972945,0.3276,1,1,1,1
0.972948,0.0591,1,1,1,1
0.973002,0.335775,1,1,1,1
0.973009,0.0591,1,1,1,1
0.973056,0.335775,1,1,1,1
0.973065,0.4071,1,0.984375,1,1
0.97307,0.0591,1,1,1,1
0.973082,0.2775,1,1,1,1
0.973105,0.3439,1,1,1,1
0.973129,0.0591,1,1,1,1
0.973149,0.36,1,1,1,1
0.973186,0.0591,1,1,1,1
0.973195,0.3759,1,1,1,1
0.973241,0.0591,1,1,1,1
0.973255,0.351975,1,1,1,0
0.973284,0.285975,1,1,1,1
0.973293,0.068775,1,1,1,1
0.973333,0.2775,1,1,1,0
0.973344,0.068775,1,1,1,1
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973393,0.0975,1,1,1,0
0.973428,0.234375,1,1,1,0
0.97347,0.087975,1,1,1,1
0.973476,0.285975,1,1,1,1
0.973478,0.049375,1,1,1,1
0.973478,0.049375,1,1,1,1
0.97352,0.0975,1,1,1,1
0.973538,0.0591,1,1,1,1
0.97355,0.087975,1,1,1,1
0.973594,0.0591,1,1,1,1
0.973627,0.087975,1,1,1,1
0.973647,0.0591,1,1,1,1
0.973659,0.2944,1,1,1,1
0.973699,0.0591,1,1,1,1
0.973701,0.087975,1,1,1,1
0.973748,0.0591,1,1,1,1
0.973772,0.106975,1,1,1,1
0.973796,0.0591,1,1,1,1
0.973829,0.2944,1,1,1,1
0.973839,0.1164,1,1,1,1
0.97384,0.068775,1,1,1,1
0.973883,0.068775,1,1,1,1
0.973901,0.1164,1,1,1,1
0.973919,0.0975,1,1,1,1
0.973965,0.1164,1,1,1,1
0.973988,0.1164,1,0.956835,1,0
0.973988,0.1164,1,0.956835,1,0
0.973991,0.1164,1,0.956835,1,0
0.973991,0.1164,1,0.956835,1,0
0.973992,0.2944,1,1,1,1
0.974023,0.125775,1,1,1,1
0.974078,0.1164,1,1,1,1
0.974121,0.1164,1,0.956835,1,0
0.974121,0.1164,1,0.956835,1,1
0.974129,0.125775,1,1,1,0
0.97413,0.1164,1,0.956835,1,1
0.97413,0.1164,1,0.956835,1,1
0.974139,0.125775,1,0.956835,1,1
0.974139,0.125775,1,0.956835,1,1
0.974147,0.125775,1,0.956835,1,1
0.974147,0.125775,1,0.956835,1,1
0.974147,0.302775,1,1,1,1
0.974156,0.106975,1,0.956835,1,1
0.974156,0.106975,1,0.956835,1,1
0.974163,0.049375,1,0.956835,1,0
0.974163,0.049375,1,0.956835,1,0
0.974252,0.429975,1,0.984375,1,1
0.974287,0.4224,1,0.984375,1,1
0.974299,0.302775,1,1,1,1
0.974318,0.414775,1,0.984375,1,1
0.974349,0.414775,1,0.984375,1,1
0.974379,0.4224,1,0.984375,1,1
0.97441,0.414775,1,0.984375,1,1
0.974441,0.3111,1,1,1,1
0.974441,0.429975,1,0.984375,1,1
0.974471,0.429975,1,0.984375,1,1
0.974533,0.399375,1,0.984375,1,1
0.974561,0.399375,1,0.984375,1,1
0.974581,0.3111,1,1,1,1
0.974588,0.4071,1,0.984375,1,1
0.974616,0.4071,1,0.984375,1,1
0.974644,0.399375,1,0.984375,1,1
0.974671,0.3916,1,0.984375,1,1
0.974697,0.3759,1,0.984375,1,1
0.974714,0.3111,1,1,1,1
0.974719,0.383775,1,0.984375,1,1
0.97474,0.383775,1,0.984375,1,1
0.974763,0.3916,1,0.984375,1,1
0.974785,0.383775,1,0.984375,1,1
0.974829,0.383775,1,0.984375,1,1
0.974842,0.302775,1,1,1,1
0.974849,0.383775,1,0.984375,1,1
0.97487,0.383775,1,0.984375,1,1
0.974891,0.3759,1,0.984375,1,1
0.97491,0.3759,1,0.984375,1,1
0.974927,0.383775,1,0.984375,1,1
0.974945,0.3759,1,0.984375,1,1
0.974962,0.367975,1,0.984375,1,1
0.974965,0.3111,1,1,1,1
0.974977,0.36,1,0.984375,1,1
0.974988,0.36,1,0.984375,1,1
0.974999,0.36,1,0.984375,1,1
0.97501,0.36,1,0.984375,1,1
0.975029,0.0784,1,1,1,1
0.975045,0.0784,1,1,1,1
0.975078,0.319375,1,1,1,1
0.97519,0.3276,1,1,1,1
0.975298,0.3276,1,1,1,1
0.97535,0.049375,1,1,1,1
0.97535,0.049375,1,1,1,1
0.97536,0.049375,1,1,1,1
0.97536,0.049375,1,1,1,1
0.975371,0.049375,1,1,1,1
0.975371,0.049375,1,1,1,1
0.975376,0.19,1,0.95,1,0
0.975379,0.049375,1,1,1,1
0.975379,0.049375,1,1,1,1
0.975385,0.068775,1,1,1,0
0.975385,0.068775,1,1,1,0
0.975385,0.068775,1,1,1,0
